,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26
273,"I'd really prefer just to wait until the brief, if that is ok.",0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.8397428393363953,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178,0.006410288158804178
274,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.8798072934150696,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205
275,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.9198715090751648,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078
276,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.004273518454283476,0.8931620717048645,0.004273518454283476,0.004273518454283476
277,I’d rather not say.,0.6794868111610413,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476
278,He is busy today,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.6794862151145935,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842
279,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.0064103067852556705,0.8397423624992371,0.0064103067852556705,0.0064103067852556705
280,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.9260349869728088,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502
281,Can I talk with you in private once questions are over?,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.7596145272254944,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292
282,Why does it have to be in private? We don't have a ton of time. ,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.7596147656440735,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546,0.009615409187972546
283,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.0025641147512942553,0.935897171497345
284,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.9260351061820984,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777
285,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.0027472679503262043,0.9313182830810547,0.0027472679503262043
286,I don't have any questions right now.,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.7596145272254944,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292
287,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.9260349869728088,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502
288,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.9519227147102356,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965,0.0019230927573516965
289,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.8931620121002197,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912
290,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.0027472677174955606,0.9313183426856995,0.0027472677174955606
